;Malade;Etablissement;Distance
1933062;Briis-sous-Forges;LA ROCHETTE;41.82337971752201
1933063;Lisses;LA ROCHETTE;20.32919793893161
1933064;Ballainvilliers;LA ROCHETTE;33.084149290223934
1933065;Saulx-les-Chartreux;LA ROCHETTE;35.83606824170428
1933066;Ballancourt-sur-Essonne;LA ROCHETTE;20.54997675528697
1933067;Montlhéry;LA ROCHETTE;32.51086286925261
1933068;Cerny;LA ROCHETTE;24.754861032803696
1933069;Viry-Châtillon;LA ROCHETTE;28.11628773225045
1933071;Saclay;LA ROCHETTE;43.9395746459235
1933072;Wissous;LA ROCHETTE;35.3272579123765
1933073;Vert-le-Petit;LA ROCHETTE;22.450906055594725
1933074;Villiers-sur-Orge;LA ROCHETTE;31.648742762726243
1933075;Linas;LA ROCHETTE;32.119667004223245
1933076;Le Plessis-Pâté;LA ROCHETTE;27.530937335324406
1933077;Saint-Germain-lès-Arpajon;LA ROCHETTE;31.6102510078651
1933078;Ris-Orangis;LA ROCHETTE;24.6604175402938
1933080;Saint-Michel-sur-Orge;LA ROCHETTE;29.964315287676623
1933081;Saint-Germain-lès-Corbeil;LA ROCHETTE;18.49743536322673
1933082;Crosne;LA ROCHETTE;28.093526013216707
1933083;Villabé;LA ROCHETTE;17.966368496326552
1933085;Yerres;LA ROCHETTE;26.88303307367927
1933086;Orsay;LA ROCHETTE;41.11949417407394
1933087;Marcoussis;LA ROCHETTE;35.309753305925504
1933088;Bures-sur-Yvette;LA ROCHETTE;42.53179619699451
1933090;Boutigny-sur-Essonne;LA ROCHETTE;22.10969653842194
1933091;Milly-la-Forêt;LA ROCHETTE;18.15178790958928
1933092;Évry-Courcouronnes;LA ROCHETTE;21.63413780260798
1933093;Le Mérévillois;LA ROCHETTE;47.53485986198952
1933094;Champlan;LA ROCHETTE;36.31126447245481
1933095;Maisse;LA ROCHETTE;24.479385481313
1933096;Égly;LA ROCHETTE;33.479684174966394
1933097;Mennecy;LA ROCHETTE;18.16776004834174
1933098;Épinay-sous-Sénart;LA ROCHETTE;23.05088095123097
1933099;Le Coudray-Montceaux;LA ROCHETTE;14.703204276139685
1933100;Saintry-sur-Seine;LA ROCHETTE;15.694857825594204
1933101;La Norville;LA ROCHETTE;31.115554262321897
1933103;Lardy;LA ROCHETTE;29.331241304595448
1933105;Villemoisson-sur-Orge;LA ROCHETTE;29.92002636719377
1933106;Marolles-en-Hurepoix;LA ROCHETTE;27.57617442667281
1933107;Soisy-sur-Seine;LA ROCHETTE;22.587338322221672
1933109;Morigny-Champigny;LA ROCHETTE;36.08165407030646
1933110;Dourdan;LA ROCHETTE;47.77090289083675
1933112;Épinay-sur-Orge;LA ROCHETTE;31.12720068194461
1933113;Leuville-sur-Orge;LA ROCHETTE;31.61679409697464
1933114;Boussy-Saint-Antoine;LA ROCHETTE;22.69907613808127
1933115;Gometz-le-Châtel;LA ROCHETTE;43.138671465388434
1933116;Bondoufle;LA ROCHETTE;24.069954655708862
1933117;Verrières-le-Buisson;LA ROCHETTE;39.74100233020439
1933118;Paray-Vieille-Poste;LA ROCHETTE;31.923317784007207
1933119;Quincy-sous-Sénart;LA ROCHETTE;20.615045898730816
1933120;Limours;LA ROCHETTE;45.95212064712397
1933121;Juvisy-sur-Orge;LA ROCHETTE;29.652269602547364
1933123;La Ferté-Alais;LA ROCHETTE;23.362028285927146
1933124;Villebon-sur-Yvette;LA ROCHETTE;38.68914755715976
1933125;Fleury-Mérogis;LA ROCHETTE;26.23591068383993
1933126;La Ville-du-Bois;LA ROCHETTE;33.81647794913863
1933127;Brétigny-sur-Orge;LA ROCHETTE;28.663787307343497
1933128;Vigneux-sur-Seine;LA ROCHETTE;28.25274060357716
1933129;Boissy-sous-Saint-Yon;LA ROCHETTE;33.529799291907686
1933130;Saint-Pierre-du-Perray;LA ROCHETTE;16.794250816245132
1933131;Morsang-sur-Orge;LA ROCHETTE;28.90470976166448
1933132;Tigery;LA ROCHETTE;18.9262231071646
1933133;Étiolles;LA ROCHETTE;20.16403907267451
1933134;Bruyères-le-Châtel;LA ROCHETTE;36.08440301155931
1933135;Courcouronnes;LA ROCHETTE;22.66026701472979
1933136;Champcueil;LA ROCHETTE;15.720045445646216
1933138;Issy-les-Moulineaux;LA ROCHETTE;45.69928864740925
1933141;Boulogne-Billancourt;LA ROCHETTE;48.16007544995422
1933143;Saint-Cloud;LA ROCHETTE;49.83586181744113
1933148;Clamart;LA ROCHETTE;44.103522143858434
1933149;Châtenay-Malabry;LA ROCHETTE;40.67064690131611
1933151;Antony;LA ROCHETTE;38.6548901632868
1933152;Sèvres;LA ROCHETTE;48.5908631142431
1933157;Vanves;LA ROCHETTE;44.64455727857892
1933158;Meudon;LA ROCHETTE;46.3211874717944
1933161;Montrouge;LA ROCHETTE;43.10578496174372
1933163;Bourg-la-Reine;LA ROCHETTE;39.80515403647602
1933164;Malakoff;LA ROCHETTE;44.07216951560136
1933165;Le Plessis-Robinson;LA ROCHETTE;42.58770607933936
1933166;Fontenay-aux-Roses;LA ROCHETTE;42.16702404676673
1933169;Chaville;LA ROCHETTE;48.56999491982306
1933171;Bobigny;LA ROCHETTE;47.45630433548639
1933173;Le Pré-Saint-Gervais;LA ROCHETTE;46.18327805768459
1933174;Gagny;LA ROCHETTE;43.35973566157299
1933175;Livry-Gargan;LA ROCHETTE;46.93071875345903
1933176;Aulnay-sous-Bois;LA ROCHETTE;49.25890313756363
1933178;Drancy;LA ROCHETTE;49.189730828966994
1933180;Clichy-sous-Bois;LA ROCHETTE;45.999359112836814
1933182;Noisy-le-Grand;LA ROCHETTE;39.023281070894136
1933185;Bagnolet;LA ROCHETTE;44.33884817498605
1933186;Pantin;LA ROCHETTE;47.6086747742483
1933187;Neuilly-sur-Marne;LA ROCHETTE;40.36173992617217
1933188;Montfermeil;LA ROCHETTE;44.46754374702007
1933189;Bondy;LA ROCHETTE;46.24804072807357
1933192;Villemomble;LA ROCHETTE;43.483228504397474
1933194;Gournay-sur-Marne;LA ROCHETTE;40.001485228203805
1933196;Les Lilas;LA ROCHETTE;45.478216334209
1933198;Le Raincy;LA ROCHETTE;45.142893139473394
1933200;Coubron;LA ROCHETTE;46.2325048033316
1933202;Rosny-sous-Bois;LA ROCHETTE;42.80787598287677
1933203;Vaujours;LA ROCHETTE;47.838052678523646
1933204;Noisy-le-Sec;LA ROCHETTE;45.560518369202335
1933205;Romainville;LA ROCHETTE;45.50386024954595
1933206;Sevran;LA ROCHETTE;49.14137366711461
1933207;Les Pavillons-sous-Bois;LA ROCHETTE;46.3984294590461
1933208;Neuilly-Plaisance;LA ROCHETTE;41.26609972179939
1933211;Saint-Mandé;LA ROCHETTE;41.80267164266165
1933212;Créteil;LA ROCHETTE;34.011529715233216
1933213;Vitry-sur-Seine;LA ROCHETTE;37.2567822415631
1933214;Villejuif;LA ROCHETTE;38.82204647267735
1933215;L'Haÿ-les-Roses;LA ROCHETTE;38.784939063390254
1933216;Le Kremlin-Bicêtre;LA ROCHETTE;40.96799933928525
1933217;Champigny-sur-Marne;LA ROCHETTE;36.1598850582273
1933218;Saint-Maur-des-Fossés;LA ROCHETTE;35.69458584147396
1933219;Vincennes;LA ROCHETTE;41.50704722514856
1933220;Ivry-sur-Seine;LA ROCHETTE;39.75857847236596
1933221;Fontenay-sous-Bois;LA ROCHETTE;40.7239713172851
1933222;Maisons-Alfort;LA ROCHETTE;37.13084378325399
1933223;Cachan;LA ROCHETTE;40.29416606067052
1933224;Nogent-sur-Marne;LA ROCHETTE;39.23735156520534
1933225;Charenton-le-Pont;LA ROCHETTE;39.47748557612092
1933226;Choisy-le-Roi;LA ROCHETTE;34.25562009524418
1933227;Alfortville;LA ROCHETTE;37.90477450642155
1933228;Orly;LA ROCHETTE;32.72455035584659
1933229;Santeny;LA ROCHETTE;26.348676405461763
1933230;Valenton;LA ROCHETTE;30.201856647730008
1933231;Ormesson-sur-Marne;LA ROCHETTE;32.37306324169778
1933232;Villeneuve-Saint-Georges;LA ROCHETTE;29.69196082071034
1933233;La Queue-en-Brie;LA ROCHETTE;32.43320774000378
1933234;Villiers-sur-Marne;LA ROCHETTE;36.88065455392133
1933235;Chevilly-Larue;LA ROCHETTE;37.68158384255157
1933236;Le Plessis-Trévise;LA ROCHETTE;34.50932015068817
1933239;Thiais;LA ROCHETTE;35.129526905817244
1933240;Sucy-en-Brie;LA ROCHETTE;31.40032498172914
1933241;Bry-sur-Marne;LA ROCHETTE;38.26247253274013
1933242;Arcueil;LA ROCHETTE;41.25430704035834
1933243;Rungis;LA ROCHETTE;35.68829360715713
1933244;Limeil-Brévannes;LA ROCHETTE;30.297295250162357
1933245;Joinville-le-Pont;LA ROCHETTE;37.755254309136326
1933246;Gentilly;LA ROCHETTE;41.57570759363447
1933247;Villeneuve-le-Roi;LA ROCHETTE;31.76403941194876
1933248;Bonneuil-sur-Marne;LA ROCHETTE;32.60842836777783
1933249;Boissy-Saint-Léger;LA ROCHETTE;29.23747971695356
1933250;Villecresnes;LA ROCHETTE;25.89347740170998
1933251;Mandres-les-Roses;LA ROCHETTE;23.673372416996187
1933252;Marolles-en-Brie;LA ROCHETTE;47.56497775888557
1933253;Le Perreux-sur-Marne;LA ROCHETTE;39.07371732614393
1933254;Ablon-sur-Seine;LA ROCHETTE;30.244223255888823
1933255;Chennevières-sur-Marne;LA ROCHETTE;33.895191714177514
1933256;Noiseau;LA ROCHETTE;31.23691552406249
1934115;Vernon;ST GERMAIN EN LAYE;47.28946655137143
1934116;Gisors;ST GERMAIN EN LAYE;44.49547632715341
1934124;Ivry-la-Bataille;ST GERMAIN EN LAYE;46.65905872103992
1934134;Saint-Marcel;ST GERMAIN EN LAYE;49.85957189977088
1934143;Gasny;ST GERMAIN EN LAYE;39.57850053946623
1934144;Ézy-sur-Eure;ST GERMAIN EN LAYE;49.72356299613477
1934148;Vexin-sur-Epte;ST GERMAIN EN LAYE;44.86484332511893
1934158;Épernon;ST GERMAIN EN LAYE;47.24759183909581
1934166;Anet;ST GERMAIN EN LAYE;48.535448161037024
1934179;Hanches;ST GERMAIN EN LAYE;49.71883348019046
1934807;Monts;ST GERMAIN EN LAYE;31.839557863709825
1935950;Coye-la-Forêt;ST GERMAIN EN LAYE;35.74753126079065
1935951;Auneuil;ST GERMAIN EN LAYE;48.879007744787465
1935952;Chambly;ST GERMAIN EN LAYE;27.96029292008088
1935954;Saint-Maximin;ST GERMAIN EN LAYE;41.05310956279271
1935958;Nogent-sur-Oise;ST GERMAIN EN LAYE;46.56801558348653
1935959;Chaumont-en-Vexin;ST GERMAIN EN LAYE;39.43028186100299
1935964;Mouy;ST GERMAIN EN LAYE;45.833210835630666
1935965;Gouvieux;ST GERMAIN EN LAYE;36.83397820324881
1935966;Lamorlaye;ST GERMAIN EN LAYE;34.77169512184019
1935970;Chantilly;ST GERMAIN EN LAYE;39.42573845516832
1935974;Creil;ST GERMAIN EN LAYE;45.60015497865806
1935981;Neuilly-en-Thelle;ST GERMAIN EN LAYE;35.07137492516632
1935983;Méru;ST GERMAIN EN LAYE;33.575831615569335
1935985;Montataire;ST GERMAIN EN LAYE;43.49800459878228
1935987;Orry-la-Ville;ST GERMAIN EN LAYE;37.67462228130843
1935988;Noailles;ST GERMAIN EN LAYE;44.21684997081315
1935989;Hermes;ST GERMAIN EN LAYE;48.20156884716513
1935992;La Chapelle-en-Serval;ST GERMAIN EN LAYE;37.946448018176966
1935994;Cires-lès-Mello;ST GERMAIN EN LAYE;42.00628991264781
1935995;Cauffry;ST GERMAIN EN LAYE;49.74301136701481
1935996;Saint-Leu-d'Esserent;ST GERMAIN EN LAYE;39.48423792153913
1935998;Précy-sur-Oise;ST GERMAIN EN LAYE;36.41074358390873
1936000;Laigneville;ST GERMAIN EN LAYE;47.57313200822076
1936003;Bury;ST GERMAIN EN LAYE;45.82889416296319
1936006;Andeville;ST GERMAIN EN LAYE;36.46836256129357
1936008;Villers-Saint-Paul;ST GERMAIN EN LAYE;48.85687249136549
1936009;Verneuil-en-Halatte;ST GERMAIN EN LAYE;48.78314796392258
1936823;Lognes;ST GERMAIN EN LAYE;41.00155496706686
1936828;Émerainville;ST GERMAIN EN LAYE;41.10860095589742
1936838;Ozoir-la-Ferrière;ST GERMAIN EN LAYE;46.6303969983787
1936839;Combs-la-Ville;ST GERMAIN EN LAYE;45.914180623404114
1936840;Annet-sur-Marne;ST GERMAIN EN LAYE;45.82626091186493
1936854;Lésigny;ST GERMAIN EN LAYE;43.79424474266807
1936855;Thorigny-sur-Marne;ST GERMAIN EN LAYE;45.65567150518681
1936859;Moussy-le-Neuf;ST GERMAIN EN LAYE;39.86194409325057
1936860;Noisiel;ST GERMAIN EN LAYE;39.89091503332968
1936864;Pomponne;ST GERMAIN EN LAYE;44.22953194666717
1936866;Mitry-Mory;ST GERMAIN EN LAYE;38.8225544900287
1936867;Roissy-en-Brie;ST GERMAIN EN LAYE;44.21924820289831
1936869;Chessy;ST GERMAIN EN LAYE;49.65212924672557
1936871;Lagny-sur-Marne;ST GERMAIN EN LAYE;45.32917083450007
1936878;Champs-sur-Marne;ST GERMAIN EN LAYE;38.47395203326886
1936886;Brie-Comte-Robert;ST GERMAIN EN LAYE;47.12046446856112
1936888;Dammartin-en-Goële;ST GERMAIN EN LAYE;45.163386792208726
1936889;Brou-sur-Chantereine;ST GERMAIN EN LAYE;39.64426218909112
1936893;Bussy-Saint-Georges;ST GERMAIN EN LAYE;45.45852126744144
1936896;Claye-Souilly;ST GERMAIN EN LAYE;43.58908302605189
1936898;Collégien;ST GERMAIN EN LAYE;43.923637148317546
1936904;Ferrières-en-Brie;ST GERMAIN EN LAYE;46.5733946796151
1936908;Montévrain;ST GERMAIN EN LAYE;48.47273719779985
1936909;Villeparisis;ST GERMAIN EN LAYE;38.41093287070678
1936910;Chanteloup-en-Brie;ST GERMAIN EN LAYE;48.18326522707903
1936914;Courtry;ST GERMAIN EN LAYE;37.37661102945692
1936915;Dampmart;ST GERMAIN EN LAYE;47.37880998415935
1936916;Chevry-Cossigny;ST GERMAIN EN LAYE;47.87206115874479
1936917;Vaires-sur-Marne;ST GERMAIN EN LAYE;40.65238490779197
1936918;Pontault-Combault;ST GERMAIN EN LAYE;40.53904041296117
1936925;Saint-Thibault-des-Vignes;ST GERMAIN EN LAYE;44.19703593058828
1936927;Othis;ST GERMAIN EN LAYE;45.08796846202264
1936936;Le Chesnay-Rocquencourt;ST GERMAIN EN LAYE;11.960771484363498
1936937;Saint-Germain-en-Laye;ST GERMAIN EN LAYE;0.0
1936938;L'Étang-la-Ville;ST GERMAIN EN LAYE;7.3439041221010335
1936940;Le Mesnil-le-Roi;ST GERMAIN EN LAYE;2.7451933075966406
1936941;Mareil-Marly;ST GERMAIN EN LAYE;6.029530398865055
1936942;Mantes-la-Ville;ST GERMAIN EN LAYE;28.14768898709297
1936943;Juziers;ST GERMAIN EN LAYE;19.065831000024755
1936944;Louveciennes;ST GERMAIN EN LAYE;8.36422223412189
1936945;Issou;ST GERMAIN EN LAYE;22.616876307330624
1936946;Magnanville;ST GERMAIN EN LAYE;29.940640183551785
1936947;Saint-Rémy-lès-Chevreuse;ST GERMAIN EN LAYE;25.632405393452164
1936948;Neauphle-le-Château;ST GERMAIN EN LAYE;19.50915356962318
1936949;Montesson;ST GERMAIN EN LAYE;5.226318079344454
1936951;Noisy-le-Roi;ST GERMAIN EN LAYE;10.383401033501656
1936953;Andrésy;ST GERMAIN EN LAYE;5.640046147358792
1936954;Le Perray-en-Yvelines;ST GERMAIN EN LAYE;32.16246432910821
1936955;Rosny-sur-Seine;ST GERMAIN EN LAYE;34.6408476714642
1936956;Morainvilliers;ST GERMAIN EN LAYE;11.00105827226545
1936957;Le Port-Marly;ST GERMAIN EN LAYE;6.20441244449272
1936958;Mézières-sur-Seine;ST GERMAIN EN LAYE;21.768535831446695
1936959;Poissy;ST GERMAIN EN LAYE;3.6889506675783448
1936960;Versailles;ST GERMAIN EN LAYE;14.905272031316963
1936961;Magny-les-Hameaux;ST GERMAIN EN LAYE;23.53065260654726
1936963;Beynes;ST GERMAIN EN LAYE;18.252772620905358
1936964;Viroflay;ST GERMAIN EN LAYE;16.250222004310693
1936966;Voisins-le-Bretonneux;ST GERMAIN EN LAYE;19.89959902106488
1936967;Villiers-Saint-Frédéric;ST GERMAIN EN LAYE;19.514446296630748
1936968;La Verrière;ST GERMAIN EN LAYE;22.37052589284109
1936969;Le Mesnil-Saint-Denis;ST GERMAIN EN LAYE;23.776193202093644
1936971;Les Essarts-le-Roi;ST GERMAIN EN LAYE;28.21197443973734
1936972;Saint-Cyr-l'École;ST GERMAIN EN LAYE;15.21742745649622
1936973;Rambouillet;ST GERMAIN EN LAYE;37.95820019019399
1936974;Mantes-la-Jolie;ST GERMAIN EN LAYE;28.21115679065809
1936975;Sartrouville;ST GERMAIN EN LAYE;4.90943332257971
1936976;Conflans-Sainte-Honorine;ST GERMAIN EN LAYE;6.484039435845319
1936977;Le Chesnay;ST GERMAIN EN LAYE;12.385836926504036
1936978;Guyancourt;ST GERMAIN EN LAYE;18.375090035293947
1936979;Élancourt;ST GERMAIN EN LAYE;21.34078907068747
1936980;Chatou;ST GERMAIN EN LAYE;7.0020008340382045
1936981;Montigny-le-Bretonneux;ST GERMAIN EN LAYE;18.83970853345591
1936982;Fontenay-le-Fleury;ST GERMAIN EN LAYE;14.288449767916916
1936983;Triel-sur-Seine;ST GERMAIN EN LAYE;8.205395522985777
1936984;Saint-Nom-la-Bretèche;ST GERMAIN EN LAYE;9.504795232680545
1936985;Épône;ST GERMAIN EN LAYE;20.525863654152914
1936986;Porcheville;ST GERMAIN EN LAYE;23.3563500027684
1936988;Montfort-l'Amaury;ST GERMAIN EN LAYE;27.13851177195351
1936989;Jouars-Pontchartrain;ST GERMAIN EN LAYE;20.32827308459397
1936991;Vaux-sur-Seine;ST GERMAIN EN LAYE;12.210146643485656
1936992;Maurecourt;ST GERMAIN EN LAYE;7.207768383543558
1936993;Buchelay;ST GERMAIN EN LAYE;31.057496059333
1936994;Feucherolles;ST GERMAIN EN LAYE;11.190190978915178
1936995;Houilles;ST GERMAIN EN LAYE;7.09051468672111
1936996;Ecquevilly;ST GERMAIN EN LAYE;12.46846146391355
1936997;Le Pecq;ST GERMAIN EN LAYE;4.29230440164122
1936998;Meulan-en-Yvelines;ST GERMAIN EN LAYE;15.342185592480522
1936999;Chambourcy;ST GERMAIN EN LAYE;5.041568443249761
1937000;Les Mureaux;ST GERMAIN EN LAYE;14.737271342954248
1937002;Trappes;ST GERMAIN EN LAYE;18.995256087879195
1937003;La Celle-Saint-Cloud;ST GERMAIN EN LAYE;10.28027300183349
1937004;Plaisir;ST GERMAIN EN LAYE;16.848537066140782
1937005;Jouy-en-Josas;ST GERMAIN EN LAYE;19.82103860022829
1937006;Vélizy-Villacoublay;ST GERMAIN EN LAYE;18.638011672706845
1937007;Houdan;ST GERMAIN EN LAYE;39.265753495960944
1937008;Bougival;ST GERMAIN EN LAYE;8.612360121764508
1937009;Chevreuse;ST GERMAIN EN LAYE;25.58556059398009
1937010;Chanteloup-les-Vignes;ST GERMAIN EN LAYE;6.547999626156425
1937011;Bonnières-sur-Seine;ST GERMAIN EN LAYE;38.95625218403185
1937012;Carrières-sous-Poissy;ST GERMAIN EN LAYE;4.303844935944063
1937013;Carrières-sur-Seine;ST GERMAIN EN LAYE;6.759608599535809
1937014;Croissy-sur-Seine;ST GERMAIN EN LAYE;6.955884414699493
1937015;Villepreux;ST GERMAIN EN LAYE;13.05091492547614
1937016;Villennes-sur-Seine;ST GERMAIN EN LAYE;6.814841763074593
1937017;Les Clayes-sous-Bois;ST GERMAIN EN LAYE;14.819923708469236
1937018;Coignières;ST GERMAIN EN LAYE;24.04702948849513
1937019;Limay;ST GERMAIN EN LAYE;26.76644625168141
1937020;Fourqueux;ST GERMAIN EN LAYE;6.058429420573347
1937022;Gargenville;ST GERMAIN EN LAYE;21.41379450556529
1937023;Le Vésinet;ST GERMAIN EN LAYE;5.567250666054219
1937024;Verneuil-sur-Seine;ST GERMAIN EN LAYE;9.767652200816473
1937025;Marly-le-Roi;ST GERMAIN EN LAYE;7.505971895830991
1937026;Saint-Arnoult-en-Yvelines;ST GERMAIN EN LAYE;41.96659862341607
1937027;Aubergenville;ST GERMAIN EN LAYE;17.45674571099343
1937459;Palaiseau;ST GERMAIN EN LAYE;27.039554777969247
1937461;Corbeil-Essonnes;ST GERMAIN EN LAYE;45.79888507153593
1937462;Gif-sur-Yvette;ST GERMAIN EN LAYE;26.17658058398425
1937463;Brunoy;ST GERMAIN EN LAYE;40.142990210533206
1937464;Les Ulis;ST GERMAIN EN LAYE;28.809623295195838
1937465;Longjumeau;ST GERMAIN EN LAYE;30.685807252142613
1937466;Sainte-Geneviève-des-Bois;ST GERMAIN EN LAYE;36.9985962930402
1937468;Draveil;ST GERMAIN EN LAYE;36.235429233672825
1937469;Montgeron;ST GERMAIN EN LAYE;37.318785619971486
1937470;Savigny-sur-Orge;ST GERMAIN EN LAYE;34.02081265938471
1937471;Athis-Mons;ST GERMAIN EN LAYE;33.389679820838786
1937472;Forges-les-Bains;ST GERMAIN EN LAYE;34.09327822149198
1937473;Chilly-Mazarin;ST GERMAIN EN LAYE;30.52871665340292
1937475;Longpont-sur-Orge;ST GERMAIN EN LAYE;35.72690425607113
1937476;Briis-sous-Forges;ST GERMAIN EN LAYE;34.654175342418064
1937477;Lisses;ST GERMAIN EN LAYE;44.92362863583127
1937478;Ballainvilliers;ST GERMAIN EN LAYE;32.53805580107276
1937479;Saulx-les-Chartreux;ST GERMAIN EN LAYE;29.96092294843284
1937481;Montlhéry;ST GERMAIN EN LAYE;35.42977102518717
1937483;Viry-Châtillon;ST GERMAIN EN LAYE;36.012482266228155
1937485;Saclay;ST GERMAIN EN LAYE;23.55922111313378
1937486;Wissous;ST GERMAIN EN LAYE;28.468839803579574
1937487;Vert-le-Petit;ST GERMAIN EN LAYE;47.24103552038124
1937488;Villiers-sur-Orge;ST GERMAIN EN LAYE;34.41549316926098
1937489;Linas;ST GERMAIN EN LAYE;36.34400279549428
1937490;Le Plessis-Pâté;ST GERMAIN EN LAYE;39.89546923835782
1937491;Saint-Germain-lès-Arpajon;ST GERMAIN EN LAYE;39.75185875291918
1937492;Ris-Orangis;ST GERMAIN EN LAYE;39.27265036745611
1937494;Saint-Michel-sur-Orge;ST GERMAIN EN LAYE;37.30446025614633
1937495;Saint-Germain-lès-Corbeil;ST GERMAIN EN LAYE;45.18386053763014
1937496;Crosne;ST GERMAIN EN LAYE;36.29009472981296
1937497;Villabé;ST GERMAIN EN LAYE;46.85791181129499
1937499;Yerres;ST GERMAIN EN LAYE;37.85629204635452
1937500;Orsay;ST GERMAIN EN LAYE;27.20622389780611
1937501;Marcoussis;ST GERMAIN EN LAYE;34.12366736070267
1937502;Bures-sur-Yvette;ST GERMAIN EN LAYE;27.01938111284636
1937506;Évry-Courcouronnes;ST GERMAIN EN LAYE;42.41671757689641
1937508;Champlan;ST GERMAIN EN LAYE;28.7380494127514
1937510;Égly;ST GERMAIN EN LAYE;40.95243136356454
1937511;Mennecy;ST GERMAIN EN LAYE;48.11530576081329
1937512;Épinay-sous-Sénart;ST GERMAIN EN LAYE;41.54229049750606
1937514;Saintry-sur-Seine;ST GERMAIN EN LAYE;48.30952437364967
1937515;La Norville;ST GERMAIN EN LAYE;40.78198743882084
1937517;Lardy;ST GERMAIN EN LAYE;47.88488054675391
1937519;Villemoisson-sur-Orge;ST GERMAIN EN LAYE;35.23064378417212
1937520;Marolles-en-Hurepoix;ST GERMAIN EN LAYE;44.19470904183435
1937521;Soisy-sur-Seine;ST GERMAIN EN LAYE;41.12934367871524
1937524;Dourdan;ST GERMAIN EN LAYE;45.57550362769
1937526;Épinay-sur-Orge;ST GERMAIN EN LAYE;33.850670653404016
1937527;Leuville-sur-Orge;ST GERMAIN EN LAYE;37.84323239275694
1937528;Boussy-Saint-Antoine;ST GERMAIN EN LAYE;42.22698180561165
1937529;Gometz-le-Châtel;ST GERMAIN EN LAYE;28.800131479128854
1937530;Bondoufle;ST GERMAIN EN LAYE;41.57860351437007
1937531;Verrières-le-Buisson;ST GERMAIN EN LAYE;24.54099866136957
1937532;Paray-Vieille-Poste;ST GERMAIN EN LAYE;31.802071983352263
1937533;Quincy-sous-Sénart;ST GERMAIN EN LAYE;44.08952255377597
1937534;Limours;ST GERMAIN EN LAYE;32.269514004641714
1937535;Juvisy-sur-Orge;ST GERMAIN EN LAYE;34.20319791532731
1937538;Villebon-sur-Yvette;ST GERMAIN EN LAYE;28.02283031406116
1937539;Fleury-Mérogis;ST GERMAIN EN LAYE;39.2927124547123
1937540;La Ville-du-Bois;ST GERMAIN EN LAYE;33.16559660056188
1937541;Brétigny-sur-Orge;ST GERMAIN EN LAYE;39.5085005935992
1937542;Vigneux-sur-Seine;ST GERMAIN EN LAYE;35.42498107810146
1937543;Boissy-sous-Saint-Yon;ST GERMAIN EN LAYE;43.92476366387714
1937544;Saint-Pierre-du-Perray;ST GERMAIN EN LAYE;46.89516383288182
1937545;Morsang-sur-Orge;ST GERMAIN EN LAYE;35.729326785702966
1937546;Tigery;ST GERMAIN EN LAYE;44.79020358735718
1937547;Étiolles;ST GERMAIN EN LAYE;43.511804227218
1937548;Bruyères-le-Châtel;ST GERMAIN EN LAYE;38.8639368192996
1937549;Courcouronnes;ST GERMAIN EN LAYE;41.97472619215493
1937551;Neuilly-sur-Seine;ST GERMAIN EN LAYE;14.173494590741829
1937552;Issy-les-Moulineaux;ST GERMAIN EN LAYE;18.1004616293678
1937553;Levallois-Perret;ST GERMAIN EN LAYE;15.1148893826292
1937554;Nanterre;ST GERMAIN EN LAYE;9.700902499868407
1937555;Boulogne-Billancourt;ST GERMAIN EN LAYE;15.533243233552628
